Year,CHIRPS_Precipitation,Region
2013,76.76943683624268,Yazd
2014,84.64719521999359,Yazd
2015,81.7571334540844,Yazd
2016,64.90500700473785,Yazd
2017,76.137820571661,Yazd
2018,91.08513216174276,Yazd
2019,111.26591017842293,Yazd
2020,102.25602773553328,Yazd
2021,65.06803822517395,Yazd
2022,61.87734218686819,Yazd
2023,82.73153579235077,Yazd
2024,91.50189318344928,Yazd
2000,1615.625432908535,Hhohho
2001,1089.530201792717,Hhohho
2002,875.8149003982544,Hhohho
2003,719.8908569216728,Hhohho
2004,1088.61574614048,Hhohho
2005,1010.284583568573,Hhohho
2006,1408.4281015396118,Hhohho
2007,912.6422605514526,Hhohho
2008,1013.2286528348923,Hhohho
2009,1189.285225868225,Hhohho
2010,1017.0997805595398,Hhohho
2011,715.4429450035095,Hhohho
2012,996.1277663707733,Hhohho
2013,1057.8894894123077,Hhohho
2014,743.3556014299393,Hhohho
2015,894.9684058427811,Hhohho
2016,1213.1064692735672,Hhohho
2017,967.7959654331207,Hhohho
2018,869.8139253854752,Hhohho
2019,1069.3601763490587,Hhohho
2020,937.1952362871289,Hhohho
2021,1516.312614440918,Hhohho
2022,1049.3263022727333,Hhohho
2023,1646.9562215209007,Hhohho
2024,1273.3787101873984,Hhohho
2000,2831.7666121721268,Comarca Kuna Yala
2001,2662.5701892375946,Comarca Kuna Yala
2002,3056.873906135559,Comarca Kuna Yala
2003,3468.9976459741592,Comarca Kuna Yala
2004,2891.912307858467,Comarca Kuna Yala
2005,2913.365131378174,Comarca Kuna Yala
2006,2601.1129202246666,Comarca Kuna Yala
2007,3088.261734008789,Comarca Kuna Yala
2008,2795.0617450475693,Comarca Kuna Yala
2009,2601.17115855217,Comarca Kuna Yala
2010,3453.3294262886047,Comarca Kuna Yala
2011,3151.4420729875565,Comarca Kuna Yala
2012,2531.655155301094,Comarca Kuna Yala
2013,2254.9880636930466,Comarca Kuna Yala
2014,2175.2320543527603,Comarca Kuna Yala
2015,2216.7816046476364,Comarca Kuna Yala
2016,2834.6512756347656,Comarca Kuna Yala
2017,3219.7195930480957,Comarca Kuna Yala
2018,2724.961526632309,Comarca Kuna Yala
2019,2590.940760224068,Comarca Kuna Yala
2020,2657.080855369568,Comarca Kuna Yala
2021,3288.3858737945557,Comarca Kuna Yala
2022,3220.810343503952,Comarca Kuna Yala
2023,2380.2757863998413,Comarca Kuna Yala
2024,3353.7819021344185,Comarca Kuna Yala
2000,1485.3569333553314,Zacapa
2001,1346.67494058609,Zacapa
2002,1214.0143911838531,Zacapa
2003,1167.292495727539,Zacapa
2004,1224.7639224529266,Zacapa
2005,1418.1655085086823,Zacapa
2006,1289.919013261795,Zacapa
2007,1429.0469304323196,Zacapa
2008,1733.7314069271088,Zacapa
2009,1171.9808609485626,Zacapa
2010,1848.9619212150574,Zacapa
2011,1651.8039543628693,Zacapa
2012,1368.0396564006805,Zacapa
2013,1462.8136857748032,Zacapa
2014,1496.1909382343292,Zacapa
2015,1021.7487316131592,Zacapa
2016,1011.6515953540802,Zacapa
2017,1482.9956817626953,Zacapa
2018,943.0518147945404,Zacapa
2019,1248.10998813482,Zacapa
2020,1566.4144986271858,Zacapa
2021,1091.0276355743408,Zacapa
2022,1767.1327530741692,Zacapa
2023,1057.6504080295563,Zacapa
2024,1064.0182823166251,Zacapa
2000,2549.05677524209,Quinara
2001,1991.2070263177156,Quinara
2002,1908.6986570358276,Quinara
2003,2860.005863090977,Quinara
2004,2010.3909391611814,Quinara
2005,2386.6058413032442,Quinara
2006,2663.884159799665,Quinara
2007,1839.7022702097893,Quinara
2008,2570.9385395646095,Quinara
2009,2138.525435278658,Quinara
2010,2293.3349044821225,Quinara
2011,2434.9982013106346,Quinara
2012,2260.162783239037,Quinara
2013,2230.7295409440994,Quinara
2014,2015.1147256195545,Quinara
2015,2457.437904831022,Quinara
2016,1940.150543704629,Quinara
2017,2305.790615081787,Quinara
2018,2103.6214725375175,Quinara
2019,2107.035380034009,Quinara
2020,2731.381538292393,Quinara
2021,2287.5070493221283,Quinara
2022,2497.86891438812,Quinara
2023,2458.521195009351,Quinara
2024,2743.444951335734,Quinara
2000,3166.250666320324,Potaro/Siparuni (Region n8)
2001,1678.7978602647781,Potaro/Siparuni (Region n8)
2002,2037.8253679275513,Potaro/Siparuni (Region n8)
2003,1985.9625998735428,Potaro/Siparuni (Region n8)
2004,2432.4524253606796,Potaro/Siparuni (Region n8)
2005,2666.8411469459534,Potaro/Siparuni (Region n8)
2006,2785.418137550354,Potaro/Siparuni (Region n8)
2007,2965.0825234651566,Potaro/Siparuni (Region n8)
2008,2713.965160727501,Potaro/Siparuni (Region n8)
2009,1640.4259312152863,Potaro/Siparuni (Region n8)
2010,3226.352020740509,Potaro/Siparuni (Region n8)
2011,2736.316953063011,Potaro/Siparuni (Region n8)
2012,2626.0012665987015,Potaro/Siparuni (Region n8)
2013,2376.8039914369583,Potaro/Siparuni (Region n8)
2014,1773.8664864301682,Potaro/Siparuni (Region n8)
2015,1745.8792433738708,Potaro/Siparuni (Region n8)
2016,1979.760936677456,Potaro/Siparuni (Region n8)
2017,2516.364733815193,Potaro/Siparuni (Region n8)
2018,2112.6796186566353,Potaro/Siparuni (Region n8)
2019,2064.946514479816,Potaro/Siparuni (Region n8)
2020,2239.305498957634,Potaro/Siparuni (Region n8)
2021,3896.4121025800705,Potaro/Siparuni (Region n8)
2022,3304.2223311662674,Potaro/Siparuni (Region n8)
2023,2529.0640000104904,Potaro/Siparuni (Region n8)
2024,2039.6547717750072,Potaro/Siparuni (Region n8)
2000,1269.3304374217987,Mtsamboro
2001,1069.6492873430252,Mtsamboro
2002,1508.8277792930603,Mtsamboro
2003,1466.750691652298,Mtsamboro
2004,1359.5030012130737,Mtsamboro
2005,994.5773355960846,Mtsamboro
2006,1531.47789645195,Mtsamboro
2007,1185.321317434311,Mtsamboro
2008,1630.104028224945,Mtsamboro
2009,1210.6515340805054,Mtsamboro
2010,1124.7672544717789,Mtsamboro
2011,1475.1466376781464,Mtsamboro
2012,1714.082545042038,Mtsamboro
2013,1383.7270338535309,Mtsamboro
2014,1395.953697681427,Mtsamboro
2015,1443.2074637413025,Mtsamboro
2016,1413.396303653717,Mtsamboro
2017,1468.5941681861877,Mtsamboro
2018,1518.109697818756,Mtsamboro
2019,1422.5711077820743,Mtsamboro
2020,1270.5988462343812,Mtsamboro
2021,1542.6178386211395,Mtsamboro
2022,1608.8462438583374,Mtsamboro
2023,1340.1505901813507,Mtsamboro
2024,1357.065915465355,Mtsamboro
2000,2525.799179971218,Norte De Santander
2001,2243.4947304725647,Norte De Santander
2002,2191.537423953414,Norte De Santander
2003,2514.1345912218094,Norte De Santander
2004,2611.0579150021076,Norte De Santander
2005,2828.6577057242393,Norte De Santander
2006,2716.868506550789,Norte De Santander
2007,2733.177848160267,Norte De Santander
2008,2627.1026751995087,Norte De Santander
2009,2080.6951907873154,Norte De Santander
2010,3710.138652920723,Norte De Santander
2011,2843.229039013386,Norte De Santander
2012,2428.2325833141804,Norte De Santander
2013,2155.4491069316864,Norte De Santander
2014,1980.9076507091522,Norte De Santander
2015,1778.1420372128487,Norte De Santander
2016,2014.8499900698662,Norte De Santander
2017,2603.802843093872,Norte De Santander
2018,2255.6190956532955,Norte De Santander
2019,1873.383776962757,Norte De Santander
2020,2106.5173934549093,Norte De Santander
2021,2032.6363178491592,Norte De Santander
2022,2696.2532628774643,Norte De Santander
2023,2423.0618483424187,Norte De Santander
2024,2296.607906393707,Norte De Santander
2000,1007.9247595071793,SNNP
2001,1025.9413373470306,SNNP
2002,882.0591156482697,SNNP
2003,1005.9264764785767,SNNP
2004,965.901878118515,SNNP
2005,1029.4107458591461,SNNP
2006,1027.180586695671,SNNP
2007,962.1855827569962,SNNP
2008,1015.7863842248917,SNNP
2009,774.1979729533195,SNNP
2010,1112.6118116378784,SNNP
2011,1015.1155718564987,SNNP
2012,881.2550265789032,SNNP
2013,1044.976959824562,SNNP
2014,1103.3931062221527,SNNP
2015,977.0008585453033,SNNP
2016,977.7079408168793,SNNP
2017,1071.1820623874664,SNNP
2018,1152.0099156233482,SNNP
2019,1236.0932226628065,SNNP
2020,1167.6934592723846,SNNP
2021,909.0755548477173,SNNP
2022,899.5584570169449,SNNP
2023,1069.9183764457703,SNNP
2024,1352.1309842467308,SNNP
2000,33.44117891788483,Ash Sharqiyah
2001,42.13525056838989,Ash Sharqiyah
2002,41.722517013549805,Ash Sharqiyah
2003,51.69900757074356,Ash Sharqiyah
2004,46.960662335157394,Ash Sharqiyah
2005,51.491623520851135,Ash Sharqiyah
2006,35.06898093223572,Ash Sharqiyah
2007,42.543557262048125,Ash Sharqiyah
2008,36.52648288011551,Ash Sharqiyah
2009,52.1990827023983,Ash Sharqiyah
2010,37.41574549674988,Ash Sharqiyah
2011,45.52536654472351,Ash Sharqiyah
2012,47.67061406373978,Ash Sharqiyah
2013,47.4432892203331,Ash Sharqiyah
2014,44.13959586620331,Ash Sharqiyah
2015,53.25928211212158,Ash Sharqiyah
2016,73.20155155658722,Ash Sharqiyah
2017,100.63066548109055,Ash Sharqiyah
2018,45.22419223189354,Ash Sharqiyah
2019,69.04902710141101,Ash Sharqiyah
2020,53.09262897230292,Ash Sharqiyah
2021,32.04667782783508,Ash Sharqiyah
2022,29.05610316991806,Ash Sharqiyah
2023,46.72163379192352,Ash Sharqiyah
2024,87.12431671100427,Ash Sharqiyah
2000,1290.5208797305822,Ouham Pende
2001,1401.8323011994362,Ouham Pende
2002,1374.361097663641,Ouham Pende
2003,1621.6243026554585,Ouham Pende
2004,1363.9043051861227,Ouham Pende
2005,1429.6846097260714,Ouham Pende
2006,1409.367056304589,Ouham Pende
2007,1597.0305104851723,Ouham Pende
2008,1314.1972834207118,Ouham Pende
2009,1211.9465058483183,Ouham Pende
2010,1626.8184507489204,Ouham Pende
2011,1617.5694610530045,Ouham Pende
2012,1694.6996498405933,Ouham Pende
2013,1622.323698822409,Ouham Pende
2014,1502.8572212457657,Ouham Pende
2015,1524.921596378088,Ouham Pende
2016,1404.736648246646,Ouham Pende
2017,1639.0129051357508,Ouham Pende
2018,1395.0402773525566,Ouham Pende
2019,1788.3214992235735,Ouham Pende
2020,1205.9676707312465,Ouham Pende
2021,1440.5091324131936,Ouham Pende
2022,1555.927700906992,Ouham Pende
2023,1587.7287045642734,Ouham Pende
2024,1564.9806798994541,Ouham Pende
2000,718.0251268073916,Kaolack
2001,664.2329970719293,Kaolack
2002,729.4659495865926,Kaolack
2003,654.7915572461206,Kaolack
2004,667.5221937000751,Kaolack
2005,869.8690356332809,Kaolack
2006,628.5563672147691,Kaolack
2007,593.7044769034837,Kaolack
2008,824.5172012299299,Kaolack
2009,775.7536317631602,Kaolack
2010,748.1265265271068,Kaolack
2011,536.4235513582826,Kaolack
2012,788.7381393853575,Kaolack
2013,598.9434785633348,Kaolack
2014,524.4180098026991,Kaolack
2015,775.8196142911911,Kaolack
2016,635.770647007972,Kaolack
2017,684.7843053564429,Kaolack
2018,585.510109487921,Kaolack
2019,611.7632252028307,Kaolack
2020,811.1129769161344,Kaolack
2021,713.6273350790143,Kaolack
2022,900.4908379426925,Kaolack
2023,679.7219191715121,Kaolack
2024,744.4132523420267,Kaolack
2000,942.4224309921265,Chirongui
2001,993.9288289546967,Chirongui
2002,1279.5109677314758,Chirongui
2003,1183.9536155462265,Chirongui
2004,1271.9364595413208,Chirongui
2005,797.5529596805573,Chirongui
2006,1260.8886855840683,Chirongui
2007,1027.853998184204,Chirongui
2008,1380.748368382454,Chirongui
2009,1041.1595747470856,Chirongui
2010,982.9413411617279,Chirongui
2011,1182.4821655750275,Chirongui
2012,1416.7958180904388,Chirongui
2013,1129.9260084629059,Chirongui
2014,1250.9746055603027,Chirongui
2015,1316.6472463607788,Chirongui
2016,1143.4822512865067,Chirongui
2017,1196.8842768669128,Chirongui
2018,1389.6716125011444,Chirongui
2019,1192.2477344194049,Chirongui
2020,1084.0193167906255,Chirongui
2021,1262.8424026966095,Chirongui
2022,1209.478900194168,Chirongui
2023,925.0654855966568,Chirongui
2024,1084.33962156916,Chirongui
2000,2888.6790409088135,Papua Barat
2001,2966.5688430070877,Papua Barat
2002,2382.7589124441147,Papua Barat
2003,2433.891559958458,Papua Barat
2004,2338.338142991066,Papua Barat
2005,2929.633933186531,Papua Barat
2006,2501.140589058399,Papua Barat
2007,2902.536316871643,Papua Barat
2008,3214.821025490761,Papua Barat
2009,2708.8509758114815,Papua Barat
2010,3159.5203065872192,Papua Barat
2011,2950.3523511886597,Papua Barat
2012,3490.994199335575,Papua Barat
2013,3207.78676328063,Papua Barat
2014,2691.9676834344864,Papua Barat
2015,2185.6650120019913,Papua Barat
2016,3469.2324327230453,Papua Barat
2017,3414.442331314087,Papua Barat
2018,2710.865935038775,Papua Barat
2019,2418.4502815008163,Papua Barat
2020,2772.259064912796,Papua Barat
2021,3104.9572541713715,Papua Barat
2022,3278.272955775261,Papua Barat
2023,2755.910386800766,Papua Barat
2024,2897.2207402586937,Papua Barat
2000,1683.2855551242828,Zulia
2001,1646.1853654384613,Zulia
2002,1517.9090772271156,Zulia
2003,1916.7723771333694,Zulia
2004,1659.8898919820786,Zulia
2005,1686.3551088571548,Zulia
2006,1776.5089659690857,Zulia
2007,1775.420913696289,Zulia
2008,1771.8089036047459,Zulia
2009,1352.5432246923447,Zulia
2010,2427.1337255239487,Zulia
2011,2184.6162062883377,Zulia
2012,1609.1666608452797,Zulia
2013,1269.1615868210793,Zulia
2014,1166.6820687055588,Zulia
2015,874.8803061842918,Zulia
2016,1416.5538160204887,Zulia
2017,1775.9070443212986,Zulia
2018,1391.7403637468815,Zulia
2019,1344.349680930376,Zulia
2020,1613.5382044315338,Zulia
2021,1337.5635644197464,Zulia
2022,2164.7551550865173,Zulia
2023,1555.443010210991,Zulia
2024,1664.6838441342115,Zulia
2000,508.98514676094055,Cochabamba
2001,572.4488263130188,Cochabamba
2002,468.03669038414955,Cochabamba
2003,486.7130786180496,Cochabamba
2004,411.80514681339264,Cochabamba
2005,460.66376489400864,Cochabamba
2006,481.63889253139496,Cochabamba
2007,500.5647671222687,Cochabamba
2008,495.1836941242218,Cochabamba
2009,474.58348628878593,Cochabamba
2010,437.04821196198463,Cochabamba
2011,523.3213095068932,Cochabamba
2012,564.4966031908989,Cochabamba
2013,532.8256981372833,Cochabamba
2014,594.012825191021,Cochabamba
2015,474.07372653484344,Cochabamba
2016,441.07322630286217,Cochabamba
2017,574.7326516509056,Cochabamba
2018,735.1052023470402,Cochabamba
2019,490.7434712573886,Cochabamba
2020,508.31381658790633,Cochabamba
2021,475.92006500065327,Cochabamba
2022,410.352513177786,Cochabamba
2023,427.66372630000114,Cochabamba
2024,581.6213891291991,Cochabamba
2000,1443.5653344392776,Santa Cruz
2001,1422.264418721199,Santa Cruz
2002,1302.8283534049988,Santa Cruz
2003,1364.2039005756378,Santa Cruz
2004,1182.5956537723541,Santa Cruz
2005,1364.1296644210815,Santa Cruz
2006,1256.4478129148483,Santa Cruz
2007,1408.5171438455582,Santa Cruz
2008,1535.7537424564362,Santa Cruz
2009,1143.571892619133,Santa Cruz
2010,895.4889538288116,Santa Cruz
2011,965.8393006324768,Santa Cruz
2012,1306.2198445796967,Santa Cruz
2013,858.5034282207489,Santa Cruz
2014,1106.6106579303741,Santa Cruz
2015,784.9334363937378,Santa Cruz
2016,756.575265198946,Santa Cruz
2017,1022.9706604480743,Santa Cruz
2018,1002.9100316457559,Santa Cruz
2019,1206.359366480261,Santa Cruz
2020,1224.8962504570372,Santa Cruz
2021,1477.9378781318665,Santa Cruz
2022,904.8955119322527,Santa Cruz
2023,1423.4397196769714,Santa Cruz
2024,1123.5406738505783,Santa Cruz
2000,1366.4905021190643,Houaphan
2001,1315.2793952226639,Houaphan
2002,1076.3626773357391,Houaphan
2003,1335.8257110118866,Houaphan
2004,1166.5618450641632,Houaphan
2005,1348.56618642807,Houaphan
2006,1014.4460711479187,Houaphan
2007,1335.1925426721573,Houaphan
2008,1371.881551861763,Houaphan
2009,905.830265045166,Houaphan
2010,948.6899313926697,Houaphan
2011,1108.1895421743393,Houaphan
2012,1207.999599456787,Houaphan
2013,1110.816670536995,Houaphan
2014,1411.6640594005585,Houaphan
2015,1165.892058134079,Houaphan
2016,1337.6092472076416,Houaphan
2017,1438.9909267425537,Houaphan
2018,1660.7523014163598,Houaphan
2019,1178.5515832840465,Houaphan
2020,1576.0943276882172,Houaphan
2021,1331.2531819343567,Houaphan
2022,1493.503504395485,Houaphan
2023,1080.1664307117462,Houaphan
2024,1194.9025712688453,Houaphan
2000,-3659634.0,Bolama
2001,-3649635.0,Bolama
2002,-3649635.0,Bolama
2003,-3649635.0,Bolama
2004,-3659634.0,Bolama
2005,-3649635.0,Bolama
2006,-3649635.0,Bolama
2007,-3649635.0,Bolama
2008,-3659634.0,Bolama
2009,-3649635.0,Bolama
2010,-3649635.0,Bolama
2011,-3649635.0,Bolama
2012,-3659634.0,Bolama
2013,-3649635.0,Bolama
2014,-3649635.0,Bolama
2015,-3649635.0,Bolama
2016,-3659634.0,Bolama
2017,-3649635.0,Bolama
2018,-3649635.0,Bolama
2019,-3649635.0,Bolama
2020,-3659634.0,Bolama
2021,-3649635.0,Bolama
2022,-3649635.0,Bolama
2023,-3649635.0,Bolama
2024,-3659634.0,Bolama
2000,260.05591064691544,Himachal Pradesh
2001,270.9787217974663,Himachal Pradesh
2002,237.92373847961426,Himachal Pradesh
2003,242.47891247272491,Himachal Pradesh
2004,237.44654726982117,Himachal Pradesh
2005,258.2221122980118,Himachal Pradesh
2006,313.0572628378868,Himachal Pradesh
2007,260.92782670259476,Himachal Pradesh
2008,253.849751830101,Himachal Pradesh
2009,811.2728931903839,Himachal Pradesh
2010,828.3533666133881,Himachal Pradesh
2011,893.3717274665833,Himachal Pradesh
2012,808.1091765165329,Himachal Pradesh
2013,832.6007032394409,Himachal Pradesh
2014,889.0233914852142,Himachal Pradesh
2015,1019.7943756580353,Himachal Pradesh
2016,741.0244145393372,Himachal Pradesh
2017,777.001661658287,Himachal Pradesh
2018,799.616160288555,Himachal Pradesh
2019,1018.4242549426854,Himachal Pradesh
2020,856.8033382119465,Himachal Pradesh
2021,716.1270580291748,Himachal Pradesh
2022,595.3083590865135,Himachal Pradesh
2023,926.8424770832062,Himachal Pradesh
2024,637.9272041022778,Himachal Pradesh
2000,315.77554500102997,Hamedan
2001,307.05370235443115,Hamedan
2002,339.3638746738434,Hamedan
2003,364.85171270370483,Hamedan
2004,366.5534265637398,Hamedan
2005,315.097572684288,Hamedan
2006,403.28517884016037,Hamedan
2007,495.59594744443893,Hamedan
2008,251.40839678049088,Hamedan
2009,374.0518332719803,Hamedan
2010,322.6865700185299,Hamedan
2011,358.08082807064056,Hamedan
2012,286.7184219956398,Hamedan
2013,294.0892388224602,Hamedan
2014,264.8711567521095,Hamedan
2015,237.54028698801994,Hamedan
2016,289.5179363489151,Hamedan
2017,282.5922107100487,Hamedan
2018,520.8062374836117,Hamedan
2019,425.22144439260893,Hamedan
2020,361.64991245150986,Hamedan
2021,194.03730887174606,Hamedan
2022,206.13805031776428,Hamedan
2023,298.24097967147827,Hamedan
2024,287.9217437586051,Hamedan
2000,1196.529010385275,Samut Songkhram
2001,1266.7964465618134,Samut Songkhram
2002,1203.4551879167557,Samut Songkhram
2003,1106.2768141031265,Samut Songkhram
2004,928.9621663093567,Samut Songkhram
2005,1289.7982254624367,Samut Songkhram
2006,1118.626153871417,Samut Songkhram
2007,1330.224429666996,Samut Songkhram
2008,1242.4073693752289,Samut Songkhram
2009,1428.5867556333542,Samut Songkhram
2010,1386.755177795887,Samut Songkhram
2011,1182.6802628040314,Samut Songkhram
2012,1392.5933470726013,Samut Songkhram
2013,1494.872388601303,Samut Songkhram
2014,1115.9294795393944,Samut Songkhram
2015,973.0541826486588,Samut Songkhram
2016,1577.0824998617172,Samut Songkhram
2017,1744.9045800566673,Samut Songkhram
2018,1333.6187331960246,Samut Songkhram
2019,954.8513728457037,Samut Songkhram
2020,1305.953770428896,Samut Songkhram
2021,1473.358541071415,Samut Songkhram
2022,1571.3330882787704,Samut Songkhram
2023,775.1966358572245,Samut Songkhram
2024,1164.6622177362442,Samut Songkhram
2000,856.6979187726974,Gauteng
2001,618.4133068323135,Gauteng
2002,584.7992012500763,Gauteng
2003,496.67644596099854,Gauteng
2004,738.115404009819,Gauteng
2005,657.3175582885742,Gauteng
2006,774.3163789510727,Gauteng
2007,644.9096316099167,Gauteng
2008,687.8186497688293,Gauteng
2009,801.2880755662918,Gauteng
2010,718.1170840263367,Gauteng
2011,564.8125827908516,Gauteng
2012,632.2180881500244,Gauteng
2013,583.0866510868073,Gauteng
2014,726.5550252199173,Gauteng
2015,447.7123079299927,Gauteng
2016,699.9100502729416,Gauteng
2017,729.7974734306335,Gauteng
2018,621.621889025338,Gauteng
2019,648.4382193265483,Gauteng
2020,748.1219026098443,Gauteng
2021,833.3110023736954,Gauteng
2022,726.0074293643702,Gauteng
2023,530.8749132156372,Gauteng
2024,701.5421799371688,Gauteng
2000,2681.292768239975,Arunachal Pradesh
2001,2339.985363960266,Arunachal Pradesh
2002,2113.30164206028,Arunachal Pradesh
2003,2310.2205307483673,Arunachal Pradesh
2004,2515.023217380047,Arunachal Pradesh
2005,2157.99479752779,Arunachal Pradesh
2006,2245.707995533943,Arunachal Pradesh
